0x712aba3c38	p_glWindowPos2sv	D
0x712aba3c40	p_glWindowPos3d	D
0x712aba3c48	p_glWindowPos3dv	D
0x712aba3c50	p_glWindowPos3f	D
0x712aba3c58	p_glWindowPos3fv	D
0x712aba3c60	p_glWindowPos3i	D
0x712aba3c68	p_glWindowPos3iv	D
0x712aba3c70	p_glWindowPos3s	D
0x712aba3c78	p_glWindowPos3sv	D
0x712aba3c80	p_glBeginQuery	D
0x712aba3c88	p_glBindBuffer	D
0x712aba3c90	p_glBufferData	D
0x712aba3c98	p_glBufferSubData	D
0x712aba3ca0	p_glDeleteBuffers	D
0x712aba3ca8	p_glDeleteQueries	D
0x712aba3cb0	p_glEndQuery	D
0x712aba3cb8	p_glGenBuffers	D
0x712aba3cc0	p_glGenQueries	D
0x712aba3cc8	p_glGetBufferParameteriv	D
0x712aba3cd0	p_glGetBufferPointerv	D
0x712aba3cd8	p_glGetBufferSubData	D
0x712aba3ce0	p_glGetQueryObjectiv	D
0x712aba3ce8	p_glGetQueryObjectuiv	D
0x712aba3cf0	p_glGetQueryiv	D
0x712aba3cf8	p_glIsBuffer	D
0x712aba3d00	p_glIsQuery	D
0x712aba3d08	p_glMapBuffer	D
0x712aba3d10	p_glUnmapBuffer	D
0x712aba3d18	p_glAttachShader	D
0x712aba3d20	p_glBindAttribLocation	D
0x712aba3d28	p_glBlendEquationSeparate	D
0x712aba3d30	p_glCompileShader	D
0x712aba3d38	p_glCreateProgram	D
0x712aba3d40	p_glCreateShader	D
0x712aba3d48	p_glDeleteProgram	D
0x712aba3d50	p_glDeleteShader	D
0x712aba3d58	p_glDetachShader	D
0x712aba3d60	p_glDisableVertexAttribArray	D
0x712aba3d68	p_glDrawBuffers	D
0x712aba3d70	p_glEnableVertexAttribArray	D
0x712aba3d78	p_glGetActiveAttrib	D
0x712aba3d80	p_glGetActiveUniform	D
0x712aba3d88	p_glGetAttachedShaders	D
0x712aba3d90	p_glGetAttribLocation	D
0x712aba3d98	p_glGetProgramInfoLog	D
0x712aba3da0	p_glGetProgramiv	D
0x712aba3da8	p_glGetShaderInfoLog	D
0x712aba3db0	p_glGetShaderSource	D
0x712aba3db8	p_glGetShaderiv	D
0x712aba3dc0	p_glGetUniformLocation	D
0x712aba3dc8	p_glGetUniformfv	D
0x712aba3dd0	p_glGetUniformiv	D
0x712aba3dd8	p_glGetVertexAttribPointerv	D
0x712aba3de0	p_glGetVertexAttribdv	D
0x712aba3de8	p_glGetVertexAttribfv	D
0x712aba3df0	p_glGetVertexAttribiv	D
0x712aba3df8	p_glIsProgram	D
0x712aba3e00	p_glIsShader	D
0x712aba3e08	p_glLinkProgram	D
0x712aba3e10	p_glShaderSource	D
0x712aba3e18	p_glStencilFuncSeparate	D
0x712aba3e20	p_glStencilMaskSeparate	D
0x712aba3e28	p_glStencilOpSeparate	D
0x712aba3e30	p_glUniform1f	D
0x712aba3e38	p_glUniform1fv	D
0x712aba3e40	p_glUniform1i	D
0x712aba3e48	p_glUniform1iv	D
0x712aba3e50	p_glUniform2f	D
0x712aba3e58	p_glUniform2fv	D
0x712aba3e60	p_glUniform2i	D
0x712aba3e68	p_glUniform2iv	D
0x712aba3e70	p_glUniform3f	D
0x712aba3e78	p_glUniform3fv	D
0x712aba3e80	p_glUniform3i	D
0x712aba3e88	p_glUniform3iv	D
0x712aba3e90	p_glUniform4f	D
0x712aba3e98	p_glUniform4fv	D
0x712aba3ea0	p_glUniform4i	D
0x712aba3ea8	p_glUniform4iv	D
0x712aba3eb0	p_glUniformMatrix2fv	D
0x712aba3eb8	p_glUniformMatrix3fv	D
0x712aba3ec0	p_glUniformMatrix4fv	D
0x712aba3ec8	p_glUseProgram	D
0x712aba3ed0	p_glValidateProgram	D
0x712aba3ed8	p_glVertexAttrib1d	D
0x712aba3ee0	p_glVertexAttrib1dv	D
0x712aba3ee8	p_glVertexAttrib1f	D
0x712aba3ef0	p_glVertexAttrib1fv	D
0x712aba3ef8	p_glVertexAttrib1s	D
0x712aba3f00	p_glVertexAttrib1sv	D
0x712aba3f08	p_glVertexAttrib2d	D
0x712aba3f10	p_glVertexAttrib2dv	D
0x712aba3f18	p_glVertexAttrib2f	D
0x712aba3f20	p_glVertexAttrib2fv	D
0x712aba3f28	p_glVertexAttrib2s	D
0x712aba3f30	p_glVertexAttrib2sv	D
0x712aba3f38	p_glVertexAttrib3d	D
0x712aba3f40	p_glVertexAttrib3dv	D
0x712aba3f48	p_glVertexAttrib3f	D
0x712aba3f50	p_glVertexAttrib3fv	D
0x712aba3f58	p_glVertexAttrib3s	D
0x712aba3f68	p_glVertexAttrib4Nbv	D
0x712aba3f70	p_glVertexAttrib4Niv	D
0x712aba3f78	p_glVertexAttrib4Nsv	D
0x712aba3f80	p_glVertexAttrib4Nub	D
0x712aba3f88	p_glVertexAttrib4Nubv	D
0x712aba3f90	p_glVertexAttrib4Nuiv	D
0x712aba3f98	p_glVertexAttrib4Nusv	D
0x712aba3fa0	p_glVertexAttrib4bv	D
0x712aba3fa8	p_glVertexAttrib4d	D
0x712aba3fb0	p_glVertexAttrib4dv	D
0x712aba3fb8	p_glVertexAttrib4f	D
0x712aba3fc0	p_glVertexAttrib4fv	D
0x712aba3fc8	p_glVertexAttrib4iv	D
0x712aba3fd0	p_glVertexAttrib4s	D
0x712aba3fd8	p_glVertexAttrib4sv	D
0x712aba3fe0	p_glVertexAttrib4ubv	D
0x712aba3fe8	p_glVertexAttrib4uiv	D
0x712aba3ff0	p_glVertexAttrib4usv	D
0x712aba3ff8	p_glVertexAttribPointer	D
0x712aba4000	p_glUniformMatrix2x3fv	D
0x712aba4008	p_glUniformMatrix2x4fv	D
0x712aba4010	p_glUniformMatrix3x2fv	D
0x712aba4018	p_glUniformMatrix3x4fv	D
0x712aba4020	p_glUniformMatrix4x2fv	D
0x712aba4028	p_glUniformMatrix4x3fv	D
0x712aba4030	p_glBeginConditionalRender	D
0x712aba4038	p_glBeginTransformFeedback	D
0x712aba4040	p_glBindFragDataLocation	D
0x712aba4048	p_glClampColor	D
0x712aba4050	p_glClearBufferfi	D
0x712aba4058	p_glClearBufferfv	D
0x712aba4060	p_glClearBufferiv	D
0x712aba4068	p_glClearBufferuiv	D
0x712aba4070	p_glColorMaski	D
0x712aba4078	p_glDisablei	D
0x712aba4080	p_glEnablei	D
0x712aba4088	p_glEndConditionalRender	D
0x712aba4090	p_glEndTransformFeedback	D
0x712aba4098	p_glGetBooleani_v	D
0x712aba40a0	p_glGetFragDataLocation	D
0x712aba40a8	p_glGetStringi	D
0x712aba40b0	p_glGetTexParameterIiv	D
0x712aba40b8	p_glGetTexParameterIuiv	D
0x712aba40c0	p_glGetTransformFeedbackVarying	D
0x712aba40c8	p_glGetUniformuiv	D
0x712aba40d0	p_glGetVertexAttribIiv	D
0x712aba40d8	p_glGetVertexAttribIuiv	D
0x712aba40e0	p_glIsEnabledi	D
0x712aba40e8	p_glTexParameterIiv	D
0x712aba40f0	p_glTexParameterIuiv	D
0x712aba40f8	p_glTransformFeedbackVaryings	D
0x712aba4100	p_glUniform1ui	D
0x712aba4108	p_glUniform1uiv	D
0x712aba4110	p_glUniform2ui	D
0x712aba4118	p_glUniform2uiv	D
0x712aba4120	p_glUniform3ui	D
0x712aba4128	p_glUniform3uiv	D
0x712aba4130	p_glUniform4ui	D
0x712aba4138	p_glUniform4uiv	D
0x712aba4140	p_glVertexAttribI1i	D
0x712aba4148	p_glVertexAttribI1iv	D
0x712aba4150	p_glVertexAttribI1ui	D
0x712aba4158	p_glVertexAttribI1uiv	D
0x712aba4160	p_glVertexAttribI2i	D
0x712aba4168	p_glVertexAttribI2iv	D
0x712aba4170	p_glVertexAttribI2ui	D
0x712aba4178	p_glVertexAttribI2uiv	D
0x712aba4180	p_glVertexAttribI3i	D
0x712aba4188	p_glVertexAttribI3iv	D
0x712aba4190	p_glVertexAttribI3ui	D
0x712aba4198	p_glVertexAttribI3uiv	D
0x712aba41a0	p_glVertexAttribI4bv	D
0x712aba41a8	p_glVertexAttribI4i	D
0x712aba41b0	p_glVertexAttribI4iv	D
0x712aba41b8	p_glVertexAttribI4sv	D
0x712aba41c0	p_glVertexAttribI4ubv	D
0x712aba41c8	p_glVertexAttribI4ui	D
0x712aba41d0	p_glVertexAttribI4uiv	D
0x712aba41d8	p_glVertexAttribI4usv	D
0x712aba41e0	p_glVertexAttribIPointer	D
0x712aba41e8	p_glDrawArraysInstanced	D
0x712aba41f0	p_glDrawElementsInstanced	D
0x712aba41f8	p_glPrimitiveRestartIndex	D
0x712aba4200	p_glTexBuffer	D
0x712aba4208	p_glFramebufferTexture	D
0x712aba4210	p_glGetBufferParameteri64v	D
0x712aba4218	p_glGetInteger64i_v	D
0x712aba4220	p_glVertexAttribDivisor	D
0x712aba4228	p_glBlendEquationSeparatei	D
0x712aba4230	p_glBlendEquationi	D
0x712aba4238	p_glBlendFuncSeparatei	D
0x712aba4240	p_glBlendFunci	D
0x712aba4248	p_glMinSampleShading	D
0x712aba4250	p_glGetGraphicsResetStatus	D
0x712aba4258	p_glGetnCompressedTexImage	D
0x712aba4260	p_glGetnTexImage	D
0x712aba4268	p_glGetnUniformdv	D
0x712aba4270	p_glMultiDrawArraysIndirectCount	D
0x712aba4278	p_glMultiDrawElementsIndirectCount	D
0x712aba4280	p_glSpecializeShader	D
0x712aba4288	p_glTbufferMask3DFX	D
0x712aba4290	p_glDebugMessageCallbackAMD	D
0x712aba4298	p_glDebugMessageEnableAMD	D
0x712aba42a0	p_glDebugMessageInsertAMD	D
0x712aba42a8	p_glGetDebugMessageLogAMD	D
0x712aba42b0	p_glBlendEquationIndexedAMD	D
0x712aba42b8	p_glBlendEquationSeparateIndexedAMD	D
0x712aba42c0	p_glBlendFuncIndexedAMD	D
0x712aba42c8	p_glBlendFuncSeparateIndexedAMD	D
0x712aba42d0	p_glFramebufferSamplePositionsfvAMD	D
0x712aba42d8	p_glGetFramebufferParameterfvAMD	D
0x712aba42e0	p_glGetNamedFramebufferParameterfvAMD	D
0x712aba42e8	p_glNamedFramebufferSamplePositionsfvAMD	D
0x712aba42f0	p_glVertexAttribParameteriAMD	D
0x712aba42f8	p_glMultiDrawArraysIndirectAMD	D
0x712aba4300	p_glMultiDrawElementsIndirectAMD	D
0x712aba4308	p_glDeleteNamesAMD	D
0x712aba4310	p_glGenNamesAMD	D
0x712aba4318	p_glIsNameAMD	D
0x712aba4320	p_glQueryObjectParameteruiAMD	D
0x712aba4328	p_glBeginPerfMonitorAMD	D
0x712aba4330	p_glDeletePerfMonitorsAMD	D
0x712aba4338	p_glEndPerfMonitorAMD	D
0x712aba4340	p_glGenPerfMonitorsAMD	D
0x712aba4348	p_glGetPerfMonitorCounterDataAMD	D
0x712aba4350	p_glGetPerfMonitorCounterInfoAMD	D
0x712aba4358	p_glGetPerfMonitorCounterStringAMD	D
0x712aba4360	p_glGetPerfMonitorCountersAMD	D
0x712aba4368	p_glGetPerfMonitorGroupStringAMD	D
0x712aba4370	p_glGetPerfMonitorGroupsAMD	D
0x712aba4378	p_glSelectPerfMonitorCountersAMD	D
0x712aba4380	p_glSetMultisamplefvAMD	D
0x712aba4388	p_glTexStorageSparseAMD	D
0x712aba4390	p_glTextureStorageSparseAMD	D
0x712aba4398	p_glStencilOpValueAMD	D
0x712aba43a0	p_glTessellationFactorAMD	D
0x712aba43a8	p_glTessellationModeAMD	D
0x712aba43b0	p_glBlitFramebufferANGLE	D
0x712aba43b8	p_glRenderbufferStorageMultisampleANGLE	D
0x712aba43c0	p_glDrawArraysInstancedANGLE	D
0x712aba43c8	p_glDrawElementsInstancedANGLE	D
0x712aba43d0	p_glVertexAttribDivisorANGLE	D
0x712aba43d8	p_glBeginQueryANGLE	D
0x712aba43e0	p_glDeleteQueriesANGLE	D
0x712aba43e8	p_glEndQueryANGLE	D
0x712aba43f0	p_glGenQueriesANGLE	D
0x712aba43f8	p_glGetQueryObjecti64vANGLE	D
0x712aba4400	p_glGetQueryObjectivANGLE	D
0x712aba4408	p_glGetQueryObjectui64vANGLE	D
0x712aba4410	p_glGetQueryObjectuivANGLE	D
0x712aba4418	p_glGetQueryivANGLE	D
0x712aba4420	p_glIsQueryANGLE	D
0x712aba4428	p_glQueryCounterANGLE	D
0x712aba4430	p_glGetTranslatedShaderSourceANGLE	D
0x712aba4438	p_glCopyTextureLevelsAPPLE	D
0x712aba4440	p_glDrawElementArrayAPPLE	D
0x712aba4448	p_glDrawRangeElementArrayAPPLE	D
0x712aba4450	p_glElementPointerAPPLE	D
0x712aba4458	p_glMultiDrawElementArrayAPPLE	D
0x712aba4460	p_glMultiDrawRangeElementArrayAPPLE	D
0x712aba4468	p_glDeleteFencesAPPLE	D
0x712aba4470	p_glFinishFenceAPPLE	D
0x712aba4478	p_glFinishObjectAPPLE	D
0x712aba4480	p_glGenFencesAPPLE	D
0x712aba4488	p_glIsFenceAPPLE	D
0x712aba4490	p_glSetFenceAPPLE	D
0x712aba4498	p_glTestFenceAPPLE	D
0x712aba44a0	p_glTestObjectAPPLE	D
0x712aba44a8	p_glBufferParameteriAPPLE	D
0x712aba44b0	p_glFlushMappedBufferRangeAPPLE	D
0x712aba44b8	p_glRenderbufferStorageMultisampleAPPLE	D
0x712aba44c0	p_glResolveMultisampleFramebufferAPPLE	D
0x712aba44c8	p_glGetObjectParameterivAPPLE	D
0x712aba44d0	p_glObjectPurgeableAPPLE	D
0x712aba44d8	p_glObjectUnpurgeableAPPLE	D
0x712aba44e0	p_glClientWaitSyncAPPLE	D
0x712aba44e8	p_glDeleteSyncAPPLE	D
0x712aba44f0	p_glFenceSyncAPPLE	D
0x712aba44f8	p_glGetInteger64vAPPLE	D
0x712aba4500	p_glGetSyncivAPPLE	D
0x712aba4508	p_glIsSyncAPPLE	D
0x712aba4510	p_glWaitSyncAPPLE	D
0x712aba4518	p_glGetTexParameterPointervAPPLE	D
0x712aba4520	p_glTextureRangeAPPLE	D
0x712aba4528	p_glBindVertexArrayAPPLE	D
0x712aba4530	p_glDeleteVertexArraysAPPLE	D
0x712aba4538	p_glGenVertexArraysAPPLE	D
0x712aba4540	p_glIsVertexArrayAPPLE	D
0x712aba4548	p_glFlushVertexArrayRangeAPPLE	D
0x712aba4550	p_glVertexArrayParameteriAPPLE	D
0x712aba4558	p_glVertexArrayRangeAPPLE	D
0x712aba4560	p_glDisableVertexAttribAPPLE	D
0x712aba4568	p_glEnableVertexAttribAPPLE	D
0x712aba4570	p_glIsVertexAttribEnabledAPPLE	D
0x712aba4578	p_glMapVertexAttrib1dAPPLE	D
0x712aba4580	p_glMapVertexAttrib1fAPPLE	D
0x712aba4588	p_glMapVertexAttrib2dAPPLE	D
0x712aba4590	p_glMapVertexAttrib2fAPPLE	D
0x712aba4598	p_glClearDepthf	D
0x712aba45a0	p_glDepthRangef	D
0x712aba45a8	p_glGetShaderPrecisionFormat	D
0x712aba45b0	p_glReleaseShaderCompiler	D
0x712aba45b8	p_glShaderBinary	D
0x712aba45c0	p_glMemoryBarrierByRegion	D
0x712aba45c8	p_glPrimitiveBoundingBoxARB	D
0x712aba45d0	p_glDrawArraysInstancedBaseInstance	D
0x712aba45d8	p_glDrawElementsInstancedBaseInstance	D
0x712aba45e0	p_glDrawElementsInstancedBaseVertexBaseInstance	D
0x712aba45e8	p_glGetImageHandleARB	D
0x712aba45f0	p_glGetTextureHandleARB	D
0x712aba45f8	p_glGetTextureSamplerHandleARB	D
0x712aba4600	p_glGetVertexAttribLui64vARB	D
0x712aba4608	p_glIsImageHandleResidentARB	D
0x712aba4610	p_glIsTextureHandleResidentARB	D
0x712aba4618	p_glMakeImageHandleNonResidentARB	D
0x712aba4620	p_glMakeImageHandleResidentARB	D
0x712aba4628	p_glMakeTextureHandleNonResidentARB	D
0x712aba4630	p_glMakeTextureHandleResidentARB	D
0x712aba4638	p_glProgramUniformHandleui64ARB	D
0x712aba4640	p_glProgramUniformHandleui64vARB	D
0x712aba4648	p_glUniformHandleui64ARB	D
0x712aba4650	p_glUniformHandleui64vARB	D
0x712aba4658	p_glVertexAttribL1ui64ARB	D
0x712aba4660	p_glVertexAttribL1ui64vARB	D
0x712aba4668	p_glBindFragDataLocationIndexed	D
0x712aba4670	p_glGetFragDataIndex	D
0x712aba4678	p_glBufferStorage	D
0x712aba4680	p_glCreateSyncFromCLeventARB	D
0x712aba4688	p_glClearBufferData	D
0x712aba4690	p_glClearBufferSubData	D
0x712aba4698	p_glClearNamedBufferDataEXT	D
0x712aba46a0	p_glClearNamedBufferSubDataEXT	D
0x712aba46a8	p_glClearTexImage	D
0x712aba46b0	p_glClearTexSubImage	D
0x712aba46b8	p_glClipControl	D
0x712aba46c0	p_glClampColorARB	D
0x712aba46c8	p_glDispatchCompute	D
0x712aba46d0	p_glDispatchComputeIndirect	D
0x712aba46d8	p_glDispatchComputeGroupSizeARB	D
0x712aba46e0	p_glCopyBufferSubData	D
0x712aba46e8	p_glCopyImageSubData	D
0x712aba46f0	p_glDebugMessageCallbackARB	D
0x712aba46f8	p_glDebugMessageControlARB	D
0x712aba4700	p_glDebugMessageInsertARB	D
0x712aba4708	p_glGetDebugMessageLogARB	D
0x712aba4710	p_glBindTextureUnit	D
0x712aba4718	p_glBlitNamedFramebuffer	D
0x712aba4720	p_glCheckNamedFramebufferStatus	D
0x712aba4728	p_glClearNamedBufferData	D
0x712aba4730	p_glClearNamedBufferSubData	D
0x712aba4738	p_glClearNamedFramebufferfi	D
0x712aba4740	p_glClearNamedFramebufferfv	D
0x712aba4748	p_glClearNamedFramebufferiv	D
0x712aba4750	p_glClearNamedFramebufferuiv	D
0x712aba4758	p_glCompressedTextureSubImage1D	D
0x712aba4760	p_glCompressedTextureSubImage2D	D
0x712aba4768	p_glCompressedTextureSubImage3D	D
0x712aba4770	p_glCopyNamedBufferSubData	D
0x712aba4778	p_glCopyTextureSubImage1D	D
0x712aba4780	p_glCopyTextureSubImage2D	D
0x712aba4788	p_glCopyTextureSubImage3D	D
0x712aba4790	p_glCreateBuffers	D
0x712aba4798	p_glCreateFramebuffers	D
0x712aba47a0	p_glCreateProgramPipelines	D
0x712aba47a8	p_glCreateQueries	D
0x712aba47b0	p_glCreateRenderbuffers	D
0x712aba47b8	p_glCreateSamplers	D
0x712aba47c0	p_glCreateTextures	D
0x712aba47c8	p_glCreateTransformFeedbacks	D
0x712aba47d0	p_glCreateVertexArrays	D
0x712aba47d8	p_glDisableVertexArrayAttrib	D
0x712aba47e0	p_glEnableVertexArrayAttrib	D
0x712aba47e8	p_glFlushMappedNamedBufferRange	D
0x712aba47f0	p_glGenerateTextureMipmap	D
0x712aba47f8	p_glGetCompressedTextureImage	D
0x712aba4800	p_glGetNamedBufferParameteri64v	D
0x712aba4808	p_glGetNamedBufferParameteriv	D
0x712aba4810	p_glGetNamedBufferPointerv	D
0x712aba4818	p_glGetNamedBufferSubData	D
0x712aba4820	p_glGetNamedFramebufferAttachmentParameteriv	D
0x712aba4828	p_glGetNamedFramebufferParameteriv	D
0x712aba4830	p_glGetNamedRenderbufferParameteriv	D
0x712aba4838	p_glGetQueryBufferObjecti64v	D
0x712aba4840	p_glGetQueryBufferObjectiv	D
0x712aba4848	p_glGetQueryBufferObjectui64v	D
0x712aba4850	p_glGetQueryBufferObjectuiv	D
0x712aba4858	p_glGetTextureImage	D
0x712aba4860	p_glGetTextureLevelParameterfv	D
0x712aba4868	p_glGetTextureLevelParameteriv	D
0x712aba4870	p_glGetTextureParameterIiv	D
0x712aba4878	p_glGetTextureParameterIuiv	D
0x712aba4880	p_glGetTextureParameterfv	D
0x712aba4888	p_glGetTextureParameteriv	D
0x712aba4890	p_glGetTransformFeedbacki64_v	D
0x712aba4898	p_glGetTransformFeedbacki_v	D
0x712aba48a0	p_glGetTransformFeedbackiv	D
0x712aba48a8	p_glGetVertexArrayIndexed64iv	D
0x712aba48b0	p_glGetVertexArrayIndexediv	D
0x712aba48b8	p_glGetVertexArrayiv	D
0x712aba48c0	p_glInvalidateNamedFramebufferData	D
0x712aba48c8	p_glInvalidateNamedFramebufferSubData	D
0x712aba48d0	p_glMapNamedBuffer	D
0x712aba48d8	p_glMapNamedBufferRange	D
0x712aba48e0	p_glNamedBufferData	D
0x712aba48e8	p_glNamedBufferStorage	D
0x712aba48f0	p_glNamedBufferSubData	D
0x712aba48f8	p_glNamedFramebufferDrawBuffer	D
0x712aba4900	p_glNamedFramebufferDrawBuffers	D
0x712aba4908	p_glNamedFramebufferParameteri	D
0x712aba4910	p_glNamedFramebufferReadBuffer	D
0x712aba4918	p_glNamedFramebufferRenderbuffer	D
0x712aba4920	p_glNamedFramebufferTexture	D
0x712aba4928	p_glNamedFramebufferTextureLayer	D
0x712aba4930	p_glNamedRenderbufferStorage	D
0x712aba4938	p_glNamedRenderbufferStorageMultisample	D
0x712aba4940	p_glTextureBuffer	D
0x712aba4948	p_glTextureBufferRange	D
0x712aba4950	p_glTextureParameterIiv	D
0x712aba4958	p_glTextureParameterIuiv	D
0x712aba4960	p_glTextureParameterf	D
0x712aba4968	p_glTextureParameterfv	D
0x712aba4970	p_glTextureParameteri	D
0x712aba4978	p_glTextureParameteriv	D
0x712aba4980	p_glTextureStorage1D	D
0x712aba4988	p_glTextureStorage2D	D
0x712aba4990	p_glTextureStorage2DMultisample	D
0x712aba4998	p_glTextureStorage3D	D
0x712aba49a0	p_glTextureStorage3DMultisample	D
0x712aba49a8	p_glTextureSubImage1D	D
0x712aba49b0	p_glTextureSubImage2D	D
0x712aba49b8	p_glTextureSubImage3D	D
0x712aba49c0	p_glTransformFeedbackBufferBase	D
0x712aba49c8	p_glTransformFeedbackBufferRange	D
0x712aba49d0	p_glUnmapNamedBuffer	D
0x712aba49d8	p_glVertexArrayAttribBinding	D
0x712aba49e0	p_glVertexArrayAttribFormat	D
0x712aba49e8	p_glVertexArrayAttribIFormat	D
0x712aba49f0	p_glVertexArrayAttribLFormat	D
0x712aba49f8	p_glVertexArrayBindingDivisor	D
0x712aba4a00	p_glVertexArrayElementBuffer	D
0x712aba4a08	p_glVertexArrayVertexBuffer	D
0x712aba4a10	p_glVertexArrayVertexBuffers	D
0x712aba4a18	p_glDrawBuffersARB	D
0x712aba4a20	p_glBlendEquationSeparateiARB	D
0x712aba4a28	p_glBlendEquationiARB	D
0x712aba4a30	p_glBlendFuncSeparateiARB	D
0x712aba4a38	p_glBlendFunciARB	D
0x712aba4a40	p_glDrawElementsBaseVertex	D
0x712aba4a48	p_glDrawElementsInstancedBaseVertex	D
0x712aba4a50	p_glDrawRangeElementsBaseVertex	D
0x712aba4a58	p_glMultiDrawElementsBaseVertex	D
0x712aba4a60	p_glDrawArraysIndirect	D
0x712aba4a68	p_glDrawElementsIndirect	D
0x712aba4a70	p_glFramebufferParameteri	D
0x712aba4a78	p_glGetFramebufferParameteriv	D
